Inspection ID,No Violation Found,City Do It,Owner Will Do It,Capital Project Conflict Flag,Cancel,Inspection Date,Is 311 Inspection,Pickup Sidewalk,Curb311,Pickup curb,Other,Correspondence,Damage ID,Damage Type Code
217234,1,0,0,0,0,19-02-2016,0,0,0,0,0,0,5,NS
114785,0,0,0,0,0,19-08-2010,0,0,0,0,0,0,5,NS
107461,0,0,0,0,0,23-06-2010,0,0,0,0,0,0,5,NS
20843,0,0,0,0,0,27-04-2019,0,0,0,1,0,0,5,NS
54468,1,0,0,0,0,30-04-2004,0,0,0,0,0,0,5,NS
163305,0,0,0,0,0,16-08-2012,0,1,0,0,0,0,5,NS
182649,0,0,0,0,0,23-09-2013,1,0,0,0,0,0,5,NS
265783,0,0,0,0,0,24-01-2018,0,0,1,0,0,0,5,NS
235700,0,0,0,0,0,10-11-2016,0,0,0,1,0,0,5,NS
8818,0,0,0,0,0,11-03-1996,0,0,0,0,0,0,5,NS
8434,0,0,0,0,0,04-05-1996,0,0,0,0,0,0,5,NS
72613,0,0,0,0,0,13-03-2007,1,0,0,0,0,0,5,NS
151127,1,0,0,0,0,06-04-2012,0,1,0,0,0,0,5,NS
106305,0,0,0,0,0,08-06-2010,0,0,0,0,0,0,5,NS
98352,0,0,0,0,0,,0,0,0,0,0,0,5,NS
25491,1,0,0,0,0,27-05-1999,0,0,0,0,0,0,5,NS
269953,0,0,0,0,0,12-04-2018,0,1,0,0,0,0,5,NS
203586,0,0,0,0,0,01-05-2015,0,1,0,0,0,0,5,NS
300464,0,0,0,0,0,,0,0,0,0,0,0,5,NS
5062,0,0,0,0,0,27-02-1999,0,0,0,0,0,0,5,NS
125180,1,0,0,0,0,18-08-2011,0,0,0,0,1,0,5,NS
245083,0,0,0,0,0,18-04-2017,0,0,0,1,0,0,5,NS
347207,0,0,0,0,0,28-10-2022,0,1,0,0,0,0,3,NT
362642,0,0,0,0,0,28-08-2023,0,1,0,0,0,0,6,NL
158916,0,0,0,0,0,28-06-2012,0,1,0,0,0,0,5,NS
310230,0,0,0,0,0,14-02-2020,0,1,0,0,1,0,5,NS
346970,0,0,0,0,0,14-10-2022,0,0,0,1,0,0,4,ND
306405,0,0,0,0,0,03-12-2019,0,0,0,0,1,0,5,NS
279092,0,0,0,0,0,20-09-2018,1,0,0,0,0,0,5,NS
76792,0,0,0,0,0,26-09-2007,0,0,0,0,0,0,5,NS
295866,0,0,0,0,0,22-06-2019,0,1,0,0,0,0,5,NS
188023,0,0,0,0,0,05-04-2014,0,1,0,0,0,0,5,NS
374184,0,0,0,0,0,15-03-2024,0,1,0,0,0,0,6,NL
132511,0,0,0,0,0,30-08-2011,1,0,0,0,0,0,5,NS
31498,1,0,0,0,0,30-06-1998,0,0,0,0,0,0,5,NS
74416,0,0,0,0,1,13-06-2007,0,0,0,0,0,0,5,NS
54242,0,0,0,0,0,,0,0,0,0,0,0,5,NS
271346,0,0,0,0,0,02-05-2018,1,0,0,0,0,0,5,NS
268633,0,0,0,0,0,08-03-2018,0,1,0,0,0,0,5,NS
52493,0,0,0,0,0,01-12-2001,0,0,0,0,0,0,5,NS
298312,0,0,0,0,0,19-06-2019,0,0,0,1,0,0,5,NS
90517,1,0,0,0,0,14-04-2009,1,0,0,0,0,0,5,NS
103863,0,0,0,0,0,13-04-2010,0,0,0,0,0,0,5,NS
125362,0,0,0,0,0,,0,0,0,0,0,0,5,NS
34342,1,0,0,0,0,27-04-2004,0,0,0,0,0,0,5,NS
155989,1,0,0,0,0,02-06-2012,0,0,1,0,0,0,5,NS
163801,1,0,0,0,0,24-08-2012,0,0,1,0,0,0,5,NS
77276,1,0,0,0,0,13-10-2007,0,0,0,0,0,0,5,NS
139617,0,0,0,0,0,18-11-2011,0,1,0,0,0,0,5,NS
326852,0,0,0,0,0,12-08-2021,0,1,0,0,0,0,5,NS
145312,0,0,0,0,0,10-01-2012,0,0,0,0,1,0,5,NS
215671,0,0,0,0,0,20-01-2016,0,1,0,0,0,0,5,NS
13498,0,0,0,0,0,31-01-1997,0,0,0,0,0,0,5,NS
287225,0,0,0,0,0,20-03-2019,0,0,1,0,0,0,5,NS
339986,0,0,0,0,0,29-04-2022,0,1,0,0,0,0,3,NT
24387,0,0,0,0,0,,0,0,0,0,0,0,5,NS
84161,0,0,0,0,0,12-08-2008,1,0,0,0,0,0,5,NS
364717,0,0,0,0,0,02-10-2023,1,0,0,0,0,0,2,PT
104513,0,0,0,0,0,03-06-2010,1,0,0,0,0,0,5,NS
177367,0,0,0,0,0,28-06-2013,0,1,0,0,0,0,5,NS
205543,1,0,0,0,0,06-06-2015,0,1,0,0,0,0,5,NS
204436,1,0,0,0,0,21-05-2015,0,1,0,0,0,0,5,NS
244502,1,0,0,0,0,05-04-2017,0,0,0,0,0,0,5,NS
58037,0,0,0,0,0,02-08-1996,0,0,0,0,0,0,5,NS
84535,0,0,0,0,0,12-08-2008,1,0,0,0,0,0,5,NS
342821,0,0,0,0,0,19-08-2022,0,1,0,0,0,0,6,NL
249542,0,0,0,0,0,16-06-2017,0,1,0,0,0,0,5,NS
151540,1,0,0,0,0,03-04-2012,0,1,0,0,1,0,5,NS
325142,0,0,0,0,0,24-07-2021,0,1,0,0,0,0,5,NS
71824,0,0,0,0,0,09-01-2007,0,0,0,0,0,0,5,NS
278345,0,0,0,0,0,14-09-2018,1,0,0,0,0,0,5,NS
145928,0,0,0,0,0,03-01-2012,0,0,0,0,1,0,5,NS
270103,0,0,0,0,0,14-04-2018,0,1,0,0,0,0,5,NS
360068,1,0,0,0,0,15-07-2023,1,0,0,0,0,0,3,NT
133855,0,0,0,0,0,,0,0,0,0,0,0,5,NS
174868,0,0,0,0,0,15-05-2013,0,1,0,0,0,0,5,NS
294617,0,0,0,0,0,08-06-2019,0,1,0,0,0,0,5,NS
148206,0,0,0,0,0,02-03-2012,0,1,0,0,0,0,5,NS
375229,1,0,0,0,0,12-04-2024,0,1,0,0,0,0,4,ND
349226,0,0,0,0,0,29-11-2022,0,1,0,0,1,0,4,ND
251928,0,0,0,0,0,12-07-2017,0,1,0,0,0,0,5,NS
285277,1,0,0,0,0,01-02-2019,0,1,0,0,0,0,5,NS
351689,0,0,0,0,0,,0,0,0,0,0,0,6,NL
278486,0,0,0,0,0,14-09-2018,0,1,0,0,0,0,5,NS
98383,0,0,0,0,0,,0,0,0,0,0,0,5,NS
353430,0,0,0,0,0,18-03-2023,0,1,0,0,0,0,3,NT
222910,0,0,0,0,0,25-05-2016,1,0,0,0,0,0,5,NS
2132,0,0,0,0,0,19-09-1996,0,0,0,0,0,0,5,NS
241257,0,0,0,0,0,20-01-2017,0,1,0,0,0,0,5,NS
104624,0,0,0,0,0,19-05-2010,0,0,0,0,0,0,5,NS
290797,1,0,0,0,0,30-04-2019,0,0,0,1,0,0,5,NS
138940,0,0,0,0,0,10-11-2011,1,0,0,0,0,0,5,NS
7675,1,0,0,0,0,30-07-1999,0,0,0,0,0,0,5,NS
220124,0,0,0,0,0,01-04-2016,0,1,0,0,0,0,5,NS
135001,0,0,0,0,0,15-09-2011,1,1,0,0,0,0,5,NS
137136,0,0,0,0,0,14-10-2011,0,1,0,0,0,0,5,NS
230610,0,0,0,0,0,12-08-2016,0,1,0,0,0,0,5,NS
209212,0,0,0,0,0,27-08-2015,1,0,0,0,0,0,5,NS
182168,0,0,0,0,0,18-10-2013,0,0,1,0,1,0,5,NS
252091,0,0,0,0,0,11-07-2017,0,1,0,0,0,0,5,NS
252680,1,0,0,0,0,24-07-2017,0,1,0,0,0,0,5,NS
3841,0,0,0,0,0,27-03-1996,0,0,0,0,0,0,5,NS
367657,1,0,0,0,0,16-11-2023,0,1,0,0,0,0,3,NT
71775,0,0,0,0,0,18-12-2006,0,0,0,0,0,0,5,NS
8732,1,0,0,0,0,24-04-1998,0,0,0,0,0,0,5,NS
230164,0,0,0,0,0,10-08-2016,0,1,0,0,0,0,5,NS
149417,0,0,0,0,0,17-03-2012,0,0,0,0,0,0,5,NS
324927,0,0,0,0,0,,0,0,0,0,0,0,5,NS
14177,0,0,0,1,0,,0,0,0,0,0,0,5,NS
99983,0,0,0,0,0,20-04-2010,0,0,0,0,0,0,5,NS
296799,0,0,0,0,0,25-06-2019,0,1,0,0,0,0,5,NS
138474,0,0,0,0,0,26-10-2011,0,1,0,0,0,0,5,NS
162524,0,0,0,0,0,24-07-2012,0,1,0,0,0,0,5,NS
369176,0,0,0,0,0,08-12-2023,0,0,0,0,1,0,6,NL
351823,0,0,0,0,0,22-12-2022,0,1,0,0,1,0,1,AT
388512,0,0,0,0,0,06-12-2024,0,1,0,0,0,0,3,NT
301575,0,0,0,0,0,13-09-2019,0,0,1,0,0,0,5,NS
182007,0,0,0,0,0,09-10-2013,1,0,0,0,0,0,5,NS
238360,0,0,0,0,0,02-11-2016,0,1,0,0,0,0,5,NS
329031,0,0,0,0,0,,0,0,0,0,0,0,5,NS
144613,1,0,0,0,0,01-11-2011,0,0,0,0,1,0,5,NS
129963,1,0,0,0,0,15-07-2011,0,1,0,0,0,0,5,NS
363226,0,0,0,0,0,11-09-2023,0,1,0,0,0,0,6,NL
136799,1,0,0,0,0,06-10-2011,0,1,0,0,0,0,5,NS
360284,0,0,0,0,0,19-07-2023,0,1,0,0,0,0,3,NT
178540,0,0,0,0,0,01-08-2013,1,0,0,0,0,0,5,NS
161046,1,0,0,0,0,24-07-2012,0,1,0,0,0,0,5,NS
138650,0,0,0,0,0,05-11-2011,0,0,0,0,1,0,5,NS
153979,1,0,0,0,0,27-06-2012,0,0,1,0,0,0,5,NS
5609,1,0,0,0,0,24-09-1999,0,0,0,0,0,0,5,NS
166539,1,0,0,0,0,19-09-2012,0,1,0,0,0,0,5,NS
13642,0,0,0,1,0,,0,0,0,0,0,0,5,NS
27969,1,0,0,0,0,01-12-2003,0,0,0,0,0,0,5,NS
367950,0,0,0,0,0,,0,0,0,0,0,0,6,NL
75688,0,1,0,0,0,07-08-2007,0,0,0,0,0,0,5,NS
180456,0,0,0,0,0,21-08-2013,0,1,0,0,1,0,5,NS
3589,0,0,0,0,0,06-04-1996,0,0,0,0,0,0,5,NS
174824,0,0,0,0,0,23-04-2013,0,1,0,0,0,0,5,NS
65987,0,0,0,0,0,13-05-2005,0,0,0,0,0,0,5,NS
158479,0,0,0,0,0,26-06-2012,0,1,0,0,0,0,5,NS
226154,0,0,0,0,0,23-06-2016,0,1,0,0,0,0,5,NS
349019,0,0,0,0,0,,0,0,0,0,0,0,6,NL
162452,1,0,0,0,0,04-08-2012,0,0,1,0,0,0,5,NS
177556,1,0,0,0,0,10-07-2013,0,1,0,0,0,0,5,NS
122875,1,0,0,0,0,04-03-2011,1,0,0,0,0,0,5,NS
233828,1,0,0,0,0,01-11-2016,1,0,0,0,0,0,5,NS
178544,1,0,0,0,0,24-07-2013,1,0,0,0,0,0,5,NS
44788,0,0,0,0,0,18-10-1995,0,0,0,0,0,0,5,NS
296582,0,0,0,0,0,28-06-2019,0,1,0,0,0,0,5,NS
243133,0,0,0,0,0,18-02-2017,0,0,0,1,0,0,5,NS
98212,0,0,0,0,0,09-02-2010,1,0,0,0,0,0,5,NS
225917,0,0,0,0,0,22-06-2016,0,1,0,0,0,0,5,NS
254940,0,0,0,0,0,17-08-2017,0,1,0,0,0,0,5,NS
105616,0,0,0,0,0,11-06-2010,0,0,0,0,0,0,5,NS
247521,1,0,0,0,0,26-05-2017,0,1,0,0,0,0,5,NS
81332,0,0,0,0,0,10-04-2008,0,0,0,0,0,0,5,NS
30046,1,0,0,0,0,13-05-2004,0,0,0,0,0,0,5,NS
34439,0,0,0,0,0,28-06-2000,0,0,0,0,0,0,5,NS
203403,0,0,0,0,0,25-04-2015,0,1,0,0,0,0,5,NS
14999,1,0,0,0,0,01-04-1999,0,0,0,0,0,0,5,NS
310737,0,0,0,0,0,20-02-2020,0,1,0,0,0,0,5,NS
321415,0,0,0,0,0,,0,0,0,0,0,0,5,NS
347963,1,0,0,0,0,02-11-2022,0,1,0,0,0,0,4,ND
270243,0,0,0,0,0,28-03-2018,0,1,0,0,0,0,5,NS
177294,1,0,0,0,0,,0,0,1,0,1,0,5,NS
298251,0,0,0,0,0,26-07-2019,0,1,0,0,0,0,5,NS
35808,0,0,0,0,0,03-01-2000,0,0,0,0,0,0,5,NS
159756,0,0,0,0,0,14-07-2012,0,0,0,1,0,0,5,NS
279386,0,0,0,0,0,28-09-2018,1,0,0,0,0,0,5,NS
3203,0,0,0,0,0,13-10-1995,0,0,0,0,0,0,5,NS
107167,0,0,0,0,0,04-06-2010,0,0,0,0,0,0,5,NS
262889,0,0,0,0,0,17-10-2017,0,0,0,0,1,0,5,NS
240769,0,0,0,0,0,12-01-2017,0,1,0,0,0,0,5,NS
326189,0,0,0,0,0,,0,0,0,0,0,0,5,NS
322014,0,0,0,0,0,,0,0,0,0,0,0,5,NS
272935,0,0,0,0,0,05-06-2018,0,1,0,0,0,0,5,NS
325781,0,0,0,0,0,,0,0,0,0,1,0,5,NS
24738,1,0,0,0,0,17-07-1998,0,0,0,0,0,0,5,NS
201251,1,0,0,0,0,25-03-2015,1,0,0,0,0,0,5,NS
187204,0,0,0,0,0,28-03-2014,1,0,0,0,0,0,5,NS
211081,0,0,0,0,0,25-09-2015,1,0,0,0,0,0,5,NS
32257,1,0,0,0,0,08-01-2004,0,0,0,0,0,0,5,NS
275088,0,0,0,0,0,07-07-2018,1,0,0,0,0,0,5,NS
262029,0,0,0,0,0,,0,0,0,0,0,0,5,NS
294318,0,0,0,0,0,06-06-2019,0,1,0,0,0,0,5,NS
296167,1,0,0,0,0,26-06-2019,0,1,0,0,0,0,5,NS
112856,0,0,0,0,0,12-08-2010,0,0,0,0,0,0,5,NS
83110,1,0,0,0,0,01-07-2008,0,0,0,0,0,0,5,NS
52705,0,0,0,0,0,20-09-1996,0,0,0,0,0,0,5,NS
272938,0,1,0,0,0,17-05-2018,0,1,0,0,0,0,5,NS
357052,0,0,0,0,0,21-04-2023,0,1,0,0,0,0,3,NT
169075,0,0,0,0,0,24-10-2012,1,0,0,0,0,0,5,NS
321565,0,0,0,0,0,,0,0,0,0,0,0,5,NS
372199,0,0,0,0,0,08-02-2024,0,1,0,0,0,0,3,NT
336610,1,0,0,0,0,19-05-2022,0,1,0,0,0,0,3,NT
211659,0,0,0,0,0,14-10-2015,0,1,0,0,0,0,5,NS
357312,0,0,0,0,0,12-05-2023,0,1,0,0,0,0,1,AT
214526,0,0,0,0,0,,0,0,0,0,0,0,5,NS
375329,1,0,0,0,0,15-04-2024,0,0,0,0,0,0,6,NL
52072,1,0,0,0,0,19-12-2003,0,0,0,0,0,0,5,NS
353666,0,0,0,0,0,23-03-2023,1,0,0,0,0,0,3,NT
308602,0,0,0,0,0,10-01-2020,0,1,0,0,1,0,5,NS
374481,0,0,0,0,0,01-04-2024,1,0,0,0,0,0,6,NL
74257,0,0,0,0,0,06-06-2007,0,0,0,0,0,0,5,NS
66345,0,0,0,0,0,,0,0,0,0,0,0,5,NS
45791,0,0,0,0,0,,0,0,0,0,0,0,5,NS
39245,1,0,0,0,0,19-03-2001,0,0,0,0,0,0,5,NS
242235,0,0,0,0,0,27-01-2017,0,0,1,0,0,0,5,NS
123041,0,0,0,0,0,16-12-2009,0,0,0,0,0,0,5,NS
296811,0,0,0,0,0,23-05-2019,0,1,0,0,0,0,5,NS
365207,0,0,0,0,0,11-10-2023,0,0,0,0,1,0,6,NL
363699,1,0,0,0,0,12-09-2023,0,1,0,0,0,0,6,NL
212905,0,0,0,0,0,03-12-2015,1,0,0,0,0,0,5,NS
268785,0,0,0,0,0,20-03-2018,1,0,0,0,0,0,5,NS
279560,0,0,0,0,0,03-10-2018,1,0,0,0,0,0,5,NS
299760,0,0,0,0,0,14-08-2019,0,1,0,0,0,0,5,NS
86208,0,0,0,0,0,16-09-2008,0,0,0,0,0,0,5,NS
174200,0,0,0,0,0,13-03-2013,0,1,0,0,0,0,5,NS
369467,0,0,0,0,0,,0,0,0,0,0,0,6,NL
356448,0,0,0,0,0,27-04-2023,1,0,0,0,0,0,3,NT
49089,1,0,0,0,0,15-04-2004,0,0,0,0,0,0,5,NS
176594,0,0,0,0,0,22-06-2013,0,1,0,0,0,0,5,NS
314182,0,0,0,0,0,05-09-2020,0,0,0,0,1,0,5,NS
331873,0,0,0,0,0,25-01-2022,0,1,0,0,0,0,3,NT
161265,0,0,0,0,0,25-07-2012,0,0,0,1,0,0,5,NS
323143,1,0,0,0,0,16-06-2021,0,1,0,0,0,0,5,NS
283490,0,0,0,0,0,14-12-2018,1,0,0,0,0,0,5,NS
308195,0,0,0,0,0,,0,0,0,0,0,0,5,NS
103865,0,0,0,0,0,11-05-2010,0,0,0,0,0,0,5,NS
350784,0,0,0,0,0,28-01-2023,0,0,0,0,1,0,6,NL
10263,0,0,0,0,0,27-10-1995,0,0,0,0,0,0,5,NS
36215,0,0,0,0,0,,0,0,0,0,0,0,5,NS
171715,0,0,0,0,0,21-02-2013,0,1,0,0,0,0,5,NS
260548,0,0,0,0,0,21-10-2017,0,1,0,0,0,0,5,NS
183341,1,0,0,0,0,03-12-2013,0,1,0,0,0,0,5,NS
319763,0,0,0,0,0,01-04-2021,0,1,0,0,0,0,5,NS
78210,0,0,0,0,0,29-11-2007,0,0,0,0,0,0,5,NS
258323,0,0,0,0,0,29-09-2017,0,1,0,0,0,0,5,NS
40145,1,0,0,0,0,18-09-2002,0,0,0,0,0,0,5,NS
383728,0,0,0,0,0,20-07-2024,0,1,0,0,0,0,1,AT
149354,0,0,0,0,0,,0,0,0,0,0,0,5,NS
114451,0,0,0,0,0,26-08-2010,0,0,0,0,0,0,5,NS
86295,1,0,0,0,0,25-09-2008,0,0,0,0,0,0,5,NS
128928,1,0,0,0,0,05-07-2011,1,0,0,0,0,0,5,NS
273155,0,0,0,0,0,01-06-2018,1,0,0,0,0,0,5,NS
134009,0,0,0,0,0,,0,0,0,0,0,0,5,NS
206691,0,0,0,0,0,25-06-2015,0,1,0,0,0,0,5,NS
14770,0,0,0,0,0,23-08-1995,0,0,0,0,0,0,5,NS
72103,0,0,0,0,0,24-01-2007,0,0,0,0,0,0,5,NS
262664,0,0,0,0,0,18-11-2017,1,0,0,0,0,0,5,NS
104749,0,0,0,0,0,19-05-2010,0,0,0,0,0,0,5,NS
1373,1,0,0,0,0,11-09-1999,0,0,0,0,0,0,5,NS
134385,0,0,0,0,0,,0,0,0,0,0,0,5,NS
156128,1,0,0,0,0,09-06-2012,0,0,1,0,0,0,5,NS
203813,0,0,0,0,0,01-05-2015,0,1,0,0,0,0,5,NS
158148,0,0,0,0,0,17-04-2012,0,1,0,0,0,0,5,NS
211450,0,0,0,0,0,,0,0,0,0,0,0,5,NS
103753,0,0,0,0,0,20-05-2010,0,0,0,0,0,0,5,NS
351540,0,0,0,0,0,14-02-2023,0,0,0,0,0,0,6,NL
296049,1,0,0,0,0,21-06-2019,0,1,0,0,0,0,5,NS
150688,1,0,0,0,0,03-04-2012,0,1,0,0,0,0,5,NS
57900,0,0,0,0,0,20-08-1996,0,0,0,0,0,0,5,NS
16415,1,0,0,0,0,20-06-1996,0,0,0,0,0,0,5,NS
120586,0,0,0,0,0,12-11-2010,0,0,0,0,0,0,5,NS
56761,0,0,0,0,0,19-09-1996,0,0,0,0,0,0,5,NS
368361,0,0,0,0,0,22-11-2023,1,0,0,0,0,0,3,NT
176232,0,0,0,0,0,04-06-2013,0,1,0,0,0,0,5,NS
323486,0,0,0,0,0,20-05-2021,0,0,0,1,0,0,5,NS
143616,0,0,0,0,0,15-09-2011,0,0,0,1,0,0,5,NS
371619,0,0,0,0,0,08-02-2024,0,1,0,0,0,0,1,AT
212098,0,0,0,0,0,22-10-2015,0,1,0,0,1,0,5,NS
306570,1,0,0,0,0,05-12-2019,0,0,0,0,0,0,5,NS
294322,0,0,0,0,0,06-06-2019,0,1,0,0,0,0,5,NS
157409,1,0,0,0,0,16-06-2012,0,0,1,0,0,0,5,NS
212975,1,0,0,0,0,25-11-2015,0,0,0,0,0,0,5,NS
308069,0,0,0,0,0,08-01-2020,0,1,0,0,0,0,5,NS
295251,0,0,0,0,0,07-06-2019,0,1,0,0,0,0,5,NS
113758,1,0,0,0,0,13-08-2010,0,0,0,0,0,0,5,NS
183505,1,0,0,0,0,05-12-2013,0,1,0,0,0,0,5,NS
258267,1,0,0,0,0,28-09-2017,0,1,0,0,0,0,5,NS
81669,0,0,0,0,0,14-05-2008,0,0,0,0,0,0,5,NS
88377,0,0,0,0,1,17-12-2008,0,0,0,0,0,0,5,NS
101154,0,0,0,0,0,16-04-2010,0,0,0,0,0,0,5,NS
82483,0,0,0,0,0,04-06-2008,0,0,0,0,0,0,5,NS
369649,1,0,0,0,0,07-12-2023,1,0,0,0,0,0,4,ND
177325,0,0,0,0,0,27-06-2013,0,1,0,0,0,0,5,NS
275904,0,0,0,0,0,28-07-2018,1,0,0,0,0,0,5,NS
311214,0,0,0,0,0,28-02-2020,1,0,0,0,0,0,5,NS
239136,1,0,0,0,0,22-12-2016,0,1,0,0,0,0,5,NS
221110,1,0,0,0,0,20-04-2016,0,1,0,0,0,0,5,NS
157242,0,0,0,0,0,13-06-2012,0,1,0,0,0,0,5,NS
387233,0,0,0,0,0,26-12-2024,1,0,0,0,0,0,6,NL
314941,0,0,0,0,0,04-11-2020,0,1,0,0,0,0,5,NS
364346,0,0,0,0,0,16-09-2023,0,1,0,0,0,0,6,NL
219352,0,0,0,0,0,22-03-2016,0,1,0,0,0,0,5,NS
105868,0,0,0,0,0,09-06-2010,0,0,0,0,0,0,5,NS
268040,0,0,0,0,0,08-03-2018,0,1,0,0,0,0,5,NS
280291,0,0,0,0,0,12-10-2018,0,1,0,0,1,0,5,NS
287674,0,0,0,0,0,26-03-2019,1,0,0,0,0,0,5,NS
302587,0,0,0,0,0,18-09-2019,0,1,0,0,0,0,5,NS
189613,0,0,0,0,0,23-04-2014,0,1,0,0,0,0,5,NS
242631,0,0,0,0,0,25-01-2017,0,1,0,0,0,0,5,NS
294986,0,0,0,0,0,11-06-2019,1,0,0,0,0,0,5,NS
368698,0,0,0,0,0,01-12-2023,0,0,1,0,0,0,3,NT
95041,1,0,0,0,0,20-08-2009,0,0,0,0,0,0,5,NS
243250,0,0,0,0,0,14-02-2017,0,0,0,1,0,0,5,NS
117343,0,0,0,0,0,23-09-2010,0,0,0,0,0,0,5,NS
45417,0,0,0,0,0,07-09-1996,0,0,0,0,0,0,5,NS
124125,0,0,0,0,0,14-06-2012,0,0,0,0,1,0,5,NS
370995,1,0,0,0,0,29-01-2024,0,0,0,0,0,0,6,NL
300674,1,0,0,0,0,29-08-2019,1,0,0,0,1,0,5,NS
14345,0,0,0,0,0,28-10-1995,0,0,0,0,0,0,5,NS
168185,1,0,0,0,0,03-10-2012,0,1,0,0,0,0,5,NS
138717,0,0,0,0,0,22-10-2011,0,0,0,0,1,0,5,NS
228459,0,0,0,0,0,,0,0,0,0,0,0,5,NS
54459,1,0,0,0,0,03-04-2004,0,0,0,0,0,0,5,NS
23391,0,0,0,1,0,16-05-2019,0,1,0,0,0,0,5,NS
134077,0,0,0,0,0,,0,0,0,0,0,0,5,NS
231887,0,0,0,0,0,31-08-2016,1,0,0,0,0,0,5,NS
203587,0,0,0,0,0,06-05-2015,1,0,0,0,0,0,5,NS
270291,0,0,0,0,0,14-04-2018,1,0,0,0,0,0,5,NS
2592,0,0,0,0,0,,0,0,0,0,0,0,5,NS
218575,0,0,0,0,0,,0,1,0,0,0,0,5,NS
295713,1,0,0,0,0,22-06-2019,0,1,0,0,0,0,5,NS
1529,1,0,0,0,0,04-09-1999,0,0,0,0,0,0,5,NS
200938,0,0,0,0,0,23-01-2015,1,0,0,0,0,0,5,NS
379907,0,0,0,0,0,26-07-2024,0,1,0,0,0,0,6,NL
218689,0,0,0,0,0,08-03-2016,0,1,0,0,0,0,5,NS
369567,0,0,0,0,0,14-12-2023,0,0,0,0,1,0,6,NL
160084,0,0,0,0,0,12-07-2012,0,1,0,0,0,0,5,NS
144705,1,0,0,0,0,30-12-2011,1,0,0,0,0,0,5,NS
125916,0,0,0,0,0,15-04-2011,1,1,0,0,0,0,5,NS
39568,1,0,0,0,0,20-08-2009,0,0,0,0,0,0,5,NS
214964,0,0,0,0,0,15-01-2016,1,0,0,0,0,0,5,NS
148756,0,0,0,0,0,08-03-2012,0,1,0,0,0,0,5,NS
376210,0,0,0,0,0,29-04-2024,0,1,0,0,0,0,2,PT
83917,0,0,0,0,0,29-07-2008,1,0,0,0,0,0,5,NS
73241,0,0,0,0,0,20-04-2007,0,0,0,0,0,0,5,NS
135102,1,0,0,0,0,15-09-2011,0,1,0,0,0,0,5,NS
357577,0,0,0,0,0,25-04-2023,0,1,0,0,0,0,3,NT
58119,0,0,0,0,0,05-08-1996,0,0,0,0,0,0,5,NS
16365,1,0,0,0,0,21-05-1996,0,0,0,0,0,0,5,NS
51322,1,0,0,0,0,10-04-2003,0,0,0,0,0,0,5,NS
273955,0,0,0,0,0,13-06-2018,0,1,0,0,0,0,5,NS
6197,0,0,0,0,0,,0,0,0,0,0,0,5,NS
109288,0,0,0,0,0,09-07-2010,0,0,0,0,0,0,5,NS
170316,0,0,0,0,0,,0,0,0,0,0,0,5,NS
218586,1,0,0,0,0,03-03-2016,0,0,0,0,0,0,5,NS
101594,0,0,0,0,0,28-04-2010,0,0,0,0,0,0,5,NS
149975,0,0,0,0,0,06-03-2012,0,0,0,1,0,0,5,NS
326535,1,0,0,0,0,14-07-2021,0,1,0,0,0,0,5,NS
153852,1,0,0,0,0,12-05-2012,0,0,0,1,0,0,5,NS
31773,0,0,1,0,0,24-11-1997,0,0,0,0,1,0,5,NS
25365,1,0,0,0,0,04-06-1999,0,0,0,0,0,0,5,NS
93637,1,0,0,0,0,30-06-2009,0,0,0,0,0,0,5,NS
265513,1,0,0,0,0,19-01-2018,0,1,0,0,0,0,5,NS
388389,0,0,0,0,0,20-12-2024,0,1,0,0,0,0,2,PT
84208,0,0,0,0,0,15-08-2008,1,0,0,0,0,0,5,NS
47956,1,0,0,0,0,14-09-1998,0,0,0,0,0,0,5,NS
241339,0,0,0,0,0,21-01-2017,0,0,0,1,0,0,5,NS
349769,0,0,0,0,0,28-12-2022,0,1,0,0,0,0,3,NT
348151,1,0,0,0,0,29-10-2022,0,1,0,0,0,0,6,NL
262824,0,0,0,0,0,18-11-2017,0,0,0,0,1,0,5,NS
164442,0,0,0,0,0,30-08-2012,1,0,0,0,0,0,5,NS
158035,0,0,0,0,0,19-06-2012,0,0,1,0,0,0,5,NS
135978,0,0,0,0,0,29-09-2011,0,0,0,1,0,0,5,NS
40701,1,0,0,0,0,24-07-2001,0,0,0,0,0,0,5,NS
77277,0,0,1,0,0,13-10-2007,0,0,0,0,0,0,5,NS
131544,0,0,0,0,0,16-08-2011,0,1,0,0,0,0,5,NS
358082,0,0,0,0,0,05-06-2023,0,1,0,0,0,0,3,NT
58326,1,0,0,0,0,10-06-2003,0,0,0,0,0,0,5,NS
29355,1,0,0,0,0,26-04-1999,0,0,0,0,0,0,5,NS
83432,1,0,0,0,0,10-07-2008,0,0,0,0,0,0,5,NS
264288,0,0,0,0,0,,0,0,0,0,0,0,5,NS
335075,0,0,0,0,0,11-03-2022,0,1,0,0,0,0,2,PT
331332,1,0,0,0,0,07-12-2021,0,1,0,0,0,0,4,ND
115642,1,0,0,0,0,10-09-2010,0,0,0,0,0,0,5,NS
178568,1,0,0,0,0,17-07-2013,1,0,0,0,0,0,5,NS
29788,0,0,0,0,0,02-03-1999,0,0,0,0,0,0,5,NS
74430,0,0,0,0,0,13-06-2007,0,0,0,0,0,0,5,NS
362763,0,0,0,0,0,17-08-2023,0,0,0,0,1,0,6,NL
